Bernalillo 13 P 15 2706 3142 2895 3604 2956 3757 3400 3758 3450 3695 3818 3699 3850 3723 3852 3758 4234 3758 4224 3611 4096 3611 4096 3596 4096 3458 4094 3149 2706 3142 t 10 -Bernalillo|0
Catron 13 P 7 5 4271 4 6689 1532 6702 1532 6217 1952 6216 1934 4273 5 4271 t 6 -Catron|0
Chaves 13 P 35 7451 5147 7144 5154 7144 5301 7121 5301 6224 5293 6224 5138 6212 5138 6068 5137 6080 6510 6055 6517 6050 6813 5449 6824 5444 7124 5397 7136 5406 7906 6129 7903 6133 7903 6144 7123 7643 7119 7713 7118 7713 6360 7736 6360 7779 6359 7779 6339 7780 6052 7796 6052 8087 6051 8088 5924 8088 5898 7795 5899 7783 5900 7786 5613 7606 5612 7603 5161 7451 5147 t 6 -Chaves|0
Cibola 13 P 18 6 3600 5 4271 1934 4273 2694 4272 2703 3603 2895 3604 2706 3142 2644 2993 2540 2990 2075 2989 2063 2914 1921 2917 1920 2991 1896 2991 848 2989 847 3601 811 3601 6 3600 t 6 -Cibola|0
Colfax 13 P 25 5414 1302 6109 1311 6114 1380 6735 1378 7359 1380 7360 7 5590 8 5569 64 5617 147 5578 266 5584 467 5550 498 5459 486 5442 531 5372 562 5399 646 5365 690 5402 771 5361 790 5447 896 5391 968 5418 979 5433 1056 5434 1274 5414 1302 t 6 -Colfax|0
Curry 13 P 21 7754 4226 7752 4726 7751 4758 8768 4759 8769 3610 8419 3609 8419 3639 8417 3767 8391 3767 8263 3766 8263 3782 8262 3920 8211 3920 8109 3919 8108 3970 8101 4073 7802 4071 7801 4097 7800 4226 7762 4226 7754 4226 t 5 -Curry|0
DeBaca 13 P 22 7183 3918 6892 3918 6876 3919 6876 4022 6876 4072 6746 4072 6722 4073 6722 4225 6094 4227 6070 4227 6070 4681 6068 5137 6212 5138 6224 5138 6224 5293 7121 5301 7144 5301 7144 5154 7451 5147 7447 4226 7184 4221 7183 3918 t 6 -DeBaca|0
DonaAna 13 P 25 2559 9203 3681 9202 3652 9161 3569 9125 3570 9095 3524 9050 3512 8996 3556 8962 3535 8949 3555 8904 3539 8897 3548 8872 3520 8854 3562 8821 3902 8820 3904 7132 3955 7131 3955 7057 3955 6964 3174 7361 3156 7370 3156 7436 2557 7445 2555 7753 2559 9203 t 7 -DonaAna|0
Eddy 13 P 10 6129 7903 6134 8821 7776 8821 7776 7900 7763 7900 7644 7894 7643 7119 6144 7123 6133 7903 6129 7903 t 4 -Eddy|0
Grant 13 P 33 1215 9062 1216 8681 1197 8681 1198 7935 1198 7910 1592 7909 1644 7909 1644 7765 2104 7754 1918 7709 1946 7475 1863 7312 1859 7141 1780 7118 1742 7052 1750 6957 1776 6924 1741 6766 1766 6735 1727 6701 1532 6702 4 6689 4 7450 285 7450 285 7475 295 7757 589 7762 599 7910 748 7921 747 8681 767 8681 772 9062 1215 9062 t 5 -Grant|0
Guadelupe 13 P 19 5455 4681 6070 4681 6070 4227 6094 4227 6722 4225 6722 4073 6746 4072 6876 4072 6876 4022 6876 3919 6892 3918 7183 3918 7190 3278 7190 3150 5487 3147 5487 3454 5488 4222 5456 4224 5455 4681 t 9 -Guadelupe|0
Harding 13 P 50 7359 1380 6735 1378 6735 1452 6752 1440 6783 1495 6758 1515 6787 1604 6832 1649 6817 1679 6844 1698 6839 1741 6876 1764 6852 1795 6894 1836 6857 1847 6877 1865 6853 1877 6878 1900 6854 1906 6870 1922 6835 1946 6836 1991 6820 1978 6801 2014 6840 2044 6817 2055 6837 2065 6820 2076 6842 2098 6836 2150 7328 2150 7402 2116 7751 2741 7774 2784 7874 2784 7902 2784 7902 2841 8262 2841 8277 2826 8284 2223 8284 1800 8291 1767 8299 1629 8299 1612 7690 1613 7672 1613 7672 1504 7673 1457 7359 1456 7359 1380 t 7 -Harding|0
Hidalgo 13 P 16 1215 9062 772 9062 767 8681 747 8681 748 7921 599 7910 589 7762 295 7757 285 7475 285 7450 4 7450 0 10000 1200 9998 1228 9998 1228 9204 1215 9062 t 7 -Hidalgo|0
Lea 13 P 16 8755 6051 8087 6051 7796 6052 7780 6052 7779 6339 7779 6359 7736 6360 7713 6360 7713 7118 7643 7119 7644 7894 7763 7900 7776 7900 7776 8821 8737 8821 8755 6051 t 3 -Lea|0
Lincoln 13 P 23 5449 6824 6050 6813 6055 6517 6080 6510 6068 5137 6070 4681 5455 4681 5455 4809 5455 4834 4563 4834 4560 5601 4375 5601 4372 5910 3906 5892 3906 5955 3907 6210 3909 6365 3947 6368 4841 6368 4852 6518 5429 6519 5446 6519 5449 6824 t 7 -Lincoln|0
LosAlamos 13 P 18 4090 2196 4163 2139 4199 2070 4090 2048 4048 2019 4086 2019 4090 2019 4094 1886 4090 1824 4023 1811 3991 1844 3874 1835 3869 2067 3841 2081 3866 2104 3931 2094 4019 2122 4090 2196 t 9 -LosAlamos|0
Luna 13 P 13 2559 9203 2555 7753 2104 7754 1644 7765 1644 7909 1592 7909 1198 7910 1198 7935 1197 8681 1216 8681 1215 9062 1228 9204 2559 9203 t 4 -Luna|0
McKinley 13 P 14 6 3600 811 3601 847 3601 848 2989 1896 2991 1920 2991 1921 2917 2063 2914 2075 2989 2540 2990 2536 1767 2078 1764 5 1760 6 3600 t 8 -McKinley|0
Mora 13 P 50 4865 1802 4861 1992 5408 1994 5750 2103 5876 2198 5914 2166 6836 2150 6842 2098 6820 2076 6837 2065 6817 2055 6840 2044 6801 2014 6820 1978 6836 1991 6835 1946 6870 1922 6854 1906 6878 1900 6853 1877 6877 1865 6857 1847 6894 1836 6852 1795 6876 1764 6839 1741 6844 1698 6817 1679 6832 1649 6787 1604 6758 1515 6783 1495 6752 1440 6735 1452 6735 1378 6114 1380 6109 1311 5414 1302 5316 1345 5338 1377 5333 1425 5296 1464 5298 1519 5209 1677 5138 1741 5127 1781 5076 1813 4988 1801 4946 1836 4865 1802 t 4 -Mora|0
Otero 13 P 17 5449 6824 5446 6519 5429 6519 4852 6518 4841 6368 3947 6368 3955 6964 3955 7057 3955 7131 3904 7132 3902 8820 6134 8821 6129 7903 5406 7906 5397 7136 5444 7124 5449 6824 t 5 -Otero|0
Quay 13 P 32 8771 2224 8284 2223 8277 2826 8262 2841 7902 2841 7902 3087 7902 3104 7588 3102 7580 3083 7580 3063 7190 3278 7183 3918 7184 4221 7447 4226 7754 4226 7762 4226 7800 4226 7801 4097 7802 4071 8101 4073 8108 3970 8109 3919 8211 3920 8262 3920 8263 3782 8263 3766 8391 3767 8417 3767 8419 3639 8419 3609 8769 3610 8771 2224 t 4 -Quay|0
RioArriba 13 P 38 4442 8 2378 0 2364 53 2326 82 2341 151 2324 181 2117 295 2128 331 2089 347 2081 1376 3144 1382 3160 1382 3160 1764 4086 1762 4090 1824 4094 1886 4373 1883 4372 1789 4352 1761 4866 1764 4865 1802 4946 1836 4988 1801 5076 1813 5127 1781 5138 1741 4829 1577 4634 1346 4371 1236 4399 1188 4511 1139 4541 946 4491 621 4475 612 4499 599 4475 331 4493 197 4442 8 t 9 -RioArriba|0
Roosevelt 13 P 16 7451 5147 7603 5161 7606 5612 7786 5613 7783 5900 7795 5899 8088 5898 8088 5924 8087 6051 8755 6051 8768 4759 7751 4758 7752 4726 7754 4226 7447 4226 7451 5147 t 9 -Roosevelt|0
Sandoval 13 P 22 4094 3149 4090 2196 4019 2122 3931 2094 3866 2104 3841 2081 3869 2067 3874 1835 3991 1844 4023 1811 4090 1824 4086 1762 3160 1764 3160 1382 3144 1382 2081 1376 2078 1764 2536 1767 2540 2990 2644 2993 2706 3142 4094 3149 P 5 4090 2048 4090 2019 4086 2019 4048 2019 4090 2048 t 8 -Sandoval|0
SanJuan 13 P 13 2078 1764 2081 1376 2089 347 2128 331 2117 295 2324 181 2341 151 2326 82 2364 53 2378 0 7 1 5 1760 2078 1764 t 7 -SanJuan|0
SanMiguel 13 P 24 6836 2150 5914 2166 5876 2198 5750 2103 5408 1994 4861 1992 4869 3455 5487 3454 5487 3147 7190 3150 7190 3278 7580 3063 7580 3083 7588 3102 7902 3104 7902 3087 7902 2841 7902 2784 7874 2784 7774 2784 7751 2741 7402 2116 7328 2150 6836 2150 t 9 -SanMiguel|0
SantaFe 13 P 16 4861 1992 4865 1802 4866 1764 4352 1761 4372 1789 4373 1883 4094 1886 4090 2019 4090 2048 4199 2070 4163 2139 4090 2196 4094 3149 4096 3458 4869 3455 4861 1992 t 7 -SantaFe|0
Sierra 13 P 25 1952 6216 1532 6217 1532 6702 1727 6701 1766 6735 1741 6766 1776 6924 1750 6957 1742 7052 1780 7118 1859 7141 1863 7312 1946 7475 1918 7709 2104 7754 2555 7753 2557 7445 3156 7436 3156 7370 3174 7361 3955 6964 3947 6368 3909 6365 3907 6210 1952 6216 t 6 -Sierra|0
Socorro 13 P 15 2694 4272 1934 4273 1952 6216 3907 6210 3906 5955 3906 5892 4372 5910 4375 5601 4560 5601 4563 4834 3845 4829 3843 4517 3785 4521 3159 4271 2694 4272 t 7 -Socorro|0
Taos 13 P 39 5414 1302 5434 1274 5433 1056 5418 979 5391 968 5447 896 5361 790 5402 771 5365 690 5399 646 5372 562 5442 531 5459 486 5550 498 5584 467 5578 266 5617 147 5569 64 5590 8 4442 8 4493 197 4475 331 4499 599 4475 612 4491 621 4541 946 4511 1139 4399 1188 4371 1236 4634 1346 4829 1577 5138 1741 5209 1677 5298 1519 5296 1464 5333 1425 5338 1377 5316 1345 5414 1302 t 4 -Taos|0
Torrance 13 P 21 5455 4681 5456 4224 5488 4222 5487 3454 4869 3455 4096 3458 4096 3596 4096 3611 4224 3611 4234 3758 3852 3758 3780 3758 3765 4270 3766 4373 3835 4373 3843 4517 3845 4829 4563 4834 5455 4834 5455 4809 5455 4681 t 8 -Torrance|0
Union 13 P 18 7360 7 7359 1380 7359 1456 7673 1457 7672 1504 7672 1613 7690 1613 8299 1612 8299 1629 8291 1767 8284 1800 8284 2223 8771 2224 8774 881 8828 881 8829 0 8812 0 7360 7 t 5 -Union|0
Valencia 13 P 17 2895 3604 2703 3603 2694 4272 3159 4271 3785 4521 3843 4517 3835 4373 3766 4373 3765 4270 3780 3758 3852 3758 3850 3723 3818 3699 3450 3695 3400 3758 2956 3757 2895 3604 t 8 -Valencia|0

Bernalillo|1|cas|1|Bernalillo|1973|1|1|2
Bernalillo|1|cas|1|Bernalillo|1973|5|1|1
Bernalillo|1|cas|2|Bernalillo|1973|7|1|1
Bernalillo|1|cas|3|Bernalillo|1973|10|1|1
Bernalillo|1|cas|1|Bernalillo|1973|10|1|2
Bernalillo|1|cas|1|Bernalillo|1973|11|1|1
Bernalillo|1|cas|1|Bernalillo|1973|11|1|2
Bernalillo|1|cas|1|Bernalillo|1973|12|1|1
Bernalillo|1|cas|2|Bernalillo|1973|13|1|1
Bernalillo|1|cas|1|Bernalillo|1973|14|1|1
Bernalillo|1|cas|1|Bernalillo|1973|15|1|1
Bernalillo|1|cas|1|Bernalillo|1973|16|1|2
Bernalillo|1|cas|1|Bernalillo|1974|1|1|1
Bernalillo|1|cas|1|Bernalillo|1974|5|1|1
Bernalillo|1|cas|1|Bernalillo|1974|5|1|2
Bernalillo|1|cas|1|Bernalillo|1974|6|1|1
Bernalillo|1|cas|1|Bernalillo|1974|7|1|1
Bernalillo|1|cas|1|Bernalillo|1974|9|1|1
Bernalillo|1|cas|1|Bernalillo|1974|9|1|2
Bernalillo|1|cas|2|Bernalillo|1974|11|1|1
Bernalillo|1|cas|1|Bernalillo|1974|11|1|2
Bernalillo|1|cas|1|Bernalillo|1974|12|1|1
Bernalillo|1|cas|1|Bernalillo|1974|13|1|1
Bernalillo|1|cas|1|Bernalillo|1974|14|1|2
Bernalillo|1|cas|1|Bernalillo|1974|16|1|1
Bernalillo|1|cas|1|Bernalillo|1974|16|1|2
Bernalillo|1|cas|1|Bernalillo|1974|18|1|1
Bernalillo|1|cas|1|Bernalillo|1975|3|1|1
Bernalillo|1|cas|1|Bernalillo|1975|3|1|2
Bernalillo|1|cas|1|Bernalillo|1975|4|1|2
Bernalillo|1|cas|1|Bernalillo|1975|6|1|2
Bernalillo|1|cas|1|Bernalillo|1975|8|1|1
Bernalillo|1|cas|1|Bernalillo|1975|9|1|2
Bernalillo|1|cas|1|Bernalillo|1975|10|1|2
Bernalillo|1|cas|2|Bernalillo|1975|11|1|1
Bernalillo|1|cas|1|Bernalillo|1975|12|1|2
Bernalillo|1|cas|2|Bernalillo|1975|13|1|1
Bernalillo|1|cas|1|Bernalillo|1975|13|1|2
Bernalillo|1|cas|1|Bernalillo|1975|14|1|1
Bernalillo|1|cas|1|Bernalillo|1975|14|1|2
Bernalillo|1|cas|1|Bernalillo|1975|15|1|1
Bernalillo|1|cas|1|Bernalillo|1976|1|1|1
Bernalillo|1|cas|1|Bernalillo|1976|2|1|1
Bernalillo|1|cas|1|Bernalillo|1976|3|1|2
Bernalillo|1|cas|2|Bernalillo|1976|5|1|2
Bernalillo|1|cas|1|Bernalillo|1976|6|1|1
Bernalillo|1|cas|1|Bernalillo|1976|6|1|2
Bernalillo|1|cas|2|Bernalillo|1976|9|1|1
Bernalillo|1|cas|3|Bernalillo|1976|10|1|2
Bernalillo|1|cas|1|Bernalillo|1976|11|1|1
Bernalillo|1|cas|1|Bernalillo|1976|12|1|1
Bernalillo|1|cas|1|Bernalillo|1976|13|1|1
Bernalillo|1|cas|1|Bernalillo|1976|15|1|2
Bernalillo|1|cas|1|Bernalillo|1977|2|1|1
Bernalillo|1|cas|1|Bernalillo|1977|3|2|2
Bernalillo|1|cas|3|Bernalillo|1977|4|1|2
Bernalillo|1|cas|1|Bernalillo|1977|4|3|2
Bernalillo|1|cas|1|Bernalillo|1977|8|1|1
Bernalillo|1|cas|1|Bernalillo|1977|10|1|2
Bernalillo|1|cas|2|Bernalillo|1977|11|1|1
Bernalillo|1|cas|1|Bernalillo|1977|13|1|1
Bernalillo|1|cas|1|Bernalillo|1977|13|1|2
Bernalillo|1|cas|1|Bernalillo|1977|14|1|1
Bernalillo|1|cas|1|Bernalillo|1977|15|1|2
Bernalillo|1|cas|1|Bernalillo|1977|16|1|2
Bernalillo|1|cas|2|Bernalillo|1978|3|1|1
Bernalillo|1|cas|1|Bernalillo|1978|5|1|1
Bernalillo|1|cas|2|Bernalillo|1978|6|1|2
Bernalillo|1|cas|1|Bernalillo|1978|8|1|1
Bernalillo|1|cas|1|Bernalillo|1978|9|1|2
Bernalillo|1|cas|2|Bernalillo|1978|11|1|2
Bernalillo|1|cas|1|Bernalillo|1978|12|1|2
Bernalillo|1|cas|1|Bernalillo|1978|13|1|1
Bernalillo|1|cas|1|Bernalillo|1978|13|1|2
Bernalillo|1|cas|2|Bernalillo|1978|14|1|1
Bernalillo|1|cas|1|Bernalillo|1978|14|2|2
Bernalillo|1|cas|1|Bernalillo|1978|15|1|1
Bernalillo|1|cas|1|Bernalillo|1978|15|1|2
Bernalillo|1|cas|1|Bernalillo|1978|16|1|1
Bernalillo|1|cas|2|Bernalillo|1979|2|1|1
Bernalillo|1|cas|2|Bernalillo|1979|4|1|1
Bernalillo|1|cas|1|Bernalillo|1979|5|3|2
Bernalillo|1|cas|1|Bernalillo|1979|6|1|1
Bernalillo|1|cas|1|Bernalillo|1979|9|1|2
Bernalillo|1|cas|1|Bernalillo|1979|10|1|1
Bernalillo|1|cas|1|Bernalillo|1979|11|1|1
Bernalillo|1|cas|1|Bernalillo|1979|12|1|1
Bernalillo|1|cas|2|Bernalillo|1979|13|1|1
Bernalillo|1|cas|3|Bernalillo|1979|14|1|1
Bernalillo|1|cas|1|Bernalillo|1979|14|1|2
Bernalillo|1|cas|1|Bernalillo|1979|15|1|1
Bernalillo|1|cas|2|Bernalillo|1979|17|1|2
Bernalillo|1|cas|1|Bernalillo|1980|2|1|2
Bernalillo|1|cas|2|Bernalillo|1980|5|1|1
Bernalillo|1|cas|1|Bernalillo|1980|6|1|1
Bernalillo|1|cas|1|Bernalillo|1980|7|1|1
Bernalillo|1|cas|2|Bernalillo|1980|8|1|1
Bernalillo|1|cas|1|Bernalillo|1980|8|1|2
Bernalillo|1|cas|2|Bernalillo|1980|9|1|1
Bernalillo|1|cas|1|Bernalillo|1980|10|1|2
Bernalillo|1|cas|4|Bernalillo|1980|11|1|1
Bernalillo|1|cas|1|Bernalillo|1980|12|1|1
Bernalillo|1|cas|2|Bernalillo|1980|12|1|2
Bernalillo|1|cas|2|Bernalillo|1980|13|1|2
Bernalillo|1|cas|1|Bernalillo|1980|14|1|1
Bernalillo|1|cas|1|Bernalillo|1980|14|1|2
Bernalillo|1|cas|1|Bernalillo|1981|2|3|1
Bernalillo|1|cas|1|Bernalillo|1981|6|1|2
Bernalillo|1|cas|2|Bernalillo|1981|7|1|1
Bernalillo|1|cas|2|Bernalillo|1981|7|1|2
Bernalillo|1|cas|1|Bernalillo|1981|8|1|1
Bernalillo|1|cas|2|Bernalillo|1981|10|1|1
Bernalillo|1|cas|3|Bernalillo|1981|12|1|1
Bernalillo|1|cas|1|Bernalillo|1981|13|1|1
Bernalillo|1|cas|3|Bernalillo|1981|14|1|1
Bernalillo|1|cas|2|Bernalillo|1981|15|1|1
Bernalillo|1|cas|2|Bernalillo|1981|15|1|2
Bernalillo|1|cas|1|Bernalillo|1981|16|1|1
Bernalillo|1|cas|2|Bernalillo|1982|6|1|1
Bernalillo|1|cas|1|Bernalillo|1982|6|1|2
Bernalillo|1|cas|1|Bernalillo|1982|7|1|1
Bernalillo|1|cas|2|Bernalillo|1982|7|1|2
Bernalillo|1|cas|1|Bernalillo|1982|8|1|2
Bernalillo|1|cas|1|Bernalillo|1982|9|1|1
Bernalillo|1|cas|2|Bernalillo|1982|9|1|2
Bernalillo|1|cas|1|Bernalillo|1982|10|1|1
Bernalillo|1|cas|1|Bernalillo|1982|11|1|1
Bernalillo|1|cas|1|Bernalillo|1982|12|1|1
Bernalillo|1|cas|2|Bernalillo|1982|12|1|2
Bernalillo|1|cas|2|Bernalillo|1982|13|1|1
Bernalillo|1|cas|1|Bernalillo|1982|15|1|1
Bernalillo|1|cas|3|Bernalillo|1982|16|1|1
Bernalillo|1|cas|2|Bernalillo|1983|1|1|1
Bernalillo|1|cas|1|Bernalillo|1983|5|1|1
Bernalillo|1|cas|1|Bernalillo|1983|6|1|1
Bernalillo|1|cas|1|Bernalillo|1983|7|1|1
Bernalillo|1|cas|1|Bernalillo|1983|8|1|1
Bernalillo|1|cas|1|Bernalillo|1983|9|1|1
Bernalillo|1|cas|1|Bernalillo|1983|10|1|1
Bernalillo|1|cas|2|Bernalillo|1983|11|1|2
Bernalillo|1|cas|1|Bernalillo|1983|12|1|1
Bernalillo|1|cas|1|Bernalillo|1983|12|1|2
Bernalillo|1|cas|1|Bernalillo|1983|12|2|1
Bernalillo|1|cas|2|Bernalillo|1983|14|1|1
Bernalillo|1|cas|3|Bernalillo|1983|14|1|2
Bernalillo|1|cas|1|Bernalillo|1983|15|1|1
Bernalillo|1|cas|1|Bernalillo|1983|15|1|2
Bernalillo|1|cas|2|Bernalillo|1983|16|1|1
Bernalillo|1|cas|2|Bernalillo|1983|16|1|2
Bernalillo|1|cas|1|Bernalillo|1983|17|1|1
Bernalillo|1|cas|1|Bernalillo|1983|18|1|2
Bernalillo|1|cas|1|Bernalillo|1984|2|1|1
Bernalillo|1|cas|1|Bernalillo|1984|4|1|1
Bernalillo|1|cas|1|Bernalillo|1984|4|1|2
Bernalillo|1|cas|1|Bernalillo|1984|6|1|1
Bernalillo|1|cas|1|Bernalillo|1984|8|1|1
Bernalillo|1|cas|1|Bernalillo|1984|11|1|1
Bernalillo|1|cas|2|Bernalillo|1984|11|1|2
Bernalillo|1|cas|3|Bernalillo|1984|12|1|1
Bernalillo|1|cas|2|Bernalillo|1984|13|1|1
Bernalillo|1|cas|1|Bernalillo|1984|14|1|1
Bernalillo|1|cas|1|Bernalillo|1984|14|1|2
Bernalillo|1|cas|1|Bernalillo|1984|16|1|1
Bernalillo|1|cas|1|Bernalillo|1984|16|1|2
Bernalillo|1|cas|1|Bernalillo|1985|2|1|1
Bernalillo|1|cas|1|Bernalillo|1985|3|1|2
Bernalillo|1|cas|1|Bernalillo|1985|5|1|1
Bernalillo|1|cas|1|Bernalillo|1985|5|1|2
Bernalillo|1|cas|1|Bernalillo|1985|6|1|1
Bernalillo|1|cas|2|Bernalillo|1985|6|1|2
Bernalillo|1|cas|1|Bernalillo|1985|8|1|2
